preprocessed_message,label
rajipls do me favour pls convey my birthday wishes to nimya pls today is her birthday,0
sms auction brand new nokia 7250 is up auction today auction is free join take part txt nokia to 86021 now hgsuite3422lands roww1j6hl,1
how is the street where the end of library walk is,0
you are everywhere dirt on the floor the windows even on my shirt and sometimes when open my mouth you are all that comes flowing out dream of my world without you then half my chores are out too time of joy for me lots of tv shows ill see but guess like all things you just must exist like rain hail and mist and when my time here is done you and become one,0
tell dear what happen to you why you talking to me like an alian,0
depends on quality if you want the type sent boye faded glory then about if you want ralphs maybe,0
eatin my lunch,0
hii got the money da,0
no da am happy that we sit together na,0
tell me again what your address is,0
ok lor then we go tog lor,0
dear got train and seat mine lower seat,0
already one guy loving you,0
could not say no as he is dying man and feel sad for him so will go and just wanted you to know would probably be gone late into your night,0
am on gloucesterroad what are uup to later,0
no sir that is why had an 8hr trip on the bus last week have another audition next wednesday but think might drive this time,0
we are at grandmas oh dear you still ill felt shit this morning but think am just hungover another night then we leave on sat,0
mmmm cannot wait to lick it,0
its on in engalnd but telly has decided it will not let me watch it and mia and elliot were kissing damn it,0
keng rocking in ashes,0
you are right meanwhile how is project twins comin up,0
tell me something that is okay,0
cos want it to be your thing,0
not getting anywhere with this damn job hunting over here,0
will be out of class in few hours sorry,0
have told him that have returned it that should re order it,0
let me know when can swing by and pick up am free basically any time after all this semester,0
see when we finish we have loads of loans to pay,0
go to write message put on dictionary mode 3cover the screen with hand 4press ltgt 5gently remove you are hand its interesting,0
go home liao ask dad to pick me up at,0
only students solved this cat question in xam 532 ltgt 924 ltgt 863 ltgt then 725 tell me the answer if you brilliant1thingi got answr,0
excellent will see what rileys plans are,0
please call our customer service representative on freephone 0808 145 4742 between 9am11pm as you have won guaranteed £1000 cash or £5000 prize,1
lol now am after that hot air balloon,0
in life when you face choices just toss coin not becoz its settle the question but while the coin in the air you will know what your heart is hoping for gudni8,0
pls do not restrict her from eating anythin she likes for the next two days,0
still are you loving me,0
if start sending blackberry torch to nigeria will you find buyer for melike 4a month and tell dad not to buy bb from anyone oh,0
thought slide is enough,0
ki deleted my contact that why,0
still chance there if you search hard you will get itlet have try,0
one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend warm morning greeting,0
youve been selected to stay in of 250 top british hotels for nothing holiday valued at £350 dial 08712300220 to claim national rate call bx526 sw73ss,1
for sale arsenal dartboard good condition but no doubles or trebles,1
er enjoyin indians at the moyep sall good hehe how is bout you shexy pete xx,0
am ok will do my part tomorrow,0
cannot believe how attached am to seeing you every day know you will do the best you can to get to me babe will go to teach my class at your midnight,0
av new number wil you only use this oneta,0
would you fuckin believe it they did not know had thurs pre booked off so they re cancelled me again that needs to sacked,0
lol no just trying to make your day little more interesting,0
hi 07734396839 ibh customer loyalty offer the new nokia6600 mobile from only £10 at txtauctiontxt wordstart to no81151 get yours now4t,1
good luck draw takes place 28th feb 06 good luck for removal send stop to 87239 customer services 08708034412,1
great never been better each day gives even more reasons to thank god,0
for my family happiness,0
wif my family booking tour package,0
what year and how many miles,0
congrats mobile 3g videophones yours call 09061744553 now videochat wid you are mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm,1
so wats da decision,0
monthly password for wap mobsicom is 391784 use your wap phone not pc,1
oh shit thought that was your trip loooooool that just makes so much more sense now grins and the sofa reference was the sleep on couch link you sent me was not that how you went on your trip oh and did not your babe go with you for that celebration with your rents,0
pls go ahead with watts just wanted to be sure do have great weekend abiola,0
yavnt tried yet and never played original either,0
ok da already planned wil pick you,0
did you show him and wot did he say or could you not him dust,0
you can call me now,0
do not think you need yellow card for uk travel ask someone that has gone before if you do its just ltgt bucks,0
think if he rule tamilnaduthen its very tough for our people,0
wat tht incident,0
you only hate me you can call any but you did not accept even single call of mine or even you messaged,0
